filename , index , x1 , x2 , x3 , x4 , y1 , y2 , y3 , y4 , is_key , row_id , text , category , group_id
receipt_00216.json,2,65,157,157,65,490,490,524,524,1,2137741,"T-CASH",total.emoneyprice,68
receipt_00216.json,2,474,561,563,477,478,473,509,515,0,2137741,"23.000",total.emoneyprice,68
receipt_00216.json,2,44,62,62,44,420,420,450,450,0,2137740,"1",total.menuqty_cnt,68
receipt_00216.json,2,44,62,62,44,274,274,304,304,0,2137737,"1",menu.cnt,70
receipt_00216.json,2,69,197,198,70,270,267,301,305,0,2137737,"CAPPUCINO",menu.nm,70
receipt_00216.json,2,202,303,305,204,266,261,296,300,0,2137737,"CARAMEL",menu.nm,70
receipt_00216.json,2,478,564,564,478,266,266,300,300,0,2137737,"20,909",menu.price,70
receipt_00216.json,2,67,179,180,68,342,339,374,376,1,2137738,"Subtotal",sub_total.subtotal_price,76
receipt_00216.json,2,476,560,560,476,338,338,374,374,0,2137738,"20,909",sub_total.subtotal_price,76
receipt_00216.json,2,66,140,140,66,380,380,414,414,1,2137739,"PAJAK",sub_total.tax_price,76
receipt_00216.json,2,148,196,196,148,378,378,412,412,1,2137739,"10%",sub_total.tax_price,76
receipt_00216.json,2,482,550,550,482,374,374,406,406,0,2137739,"2,091",sub_total.tax_price,76
receipt_00646.json,3,124,146,146,124,504,504,540,540,0,2073851,"3",menu.cnt,3
receipt_00646.json,3,160,250,250,160,504,504,540,540,0,2073851,"TWIST",menu.nm,3
receipt_00646.json,3,261,351,351,261,504,504,538,538,0,2073851,"DONUT",menu.nm,3
receipt_00646.json,3,636,749,751,638,496,491,529,534,0,2073851,"27,000",menu.price,3
receipt_00646.json,3,122,146,146,122,546,546,580,580,0,2073852,"2",menu.cnt,4
receipt_00646.json,3,158,318,318,158,544,544,580,580,0,2073852,"CRANBERRY",menu.nm,4
receipt_00646.json,3,328,438,438,328,542,542,578,578,0,2073852,"WALNUT",menu.nm,4
receipt_00646.json,3,452,504,504,452,542,542,580,580,0,2073852,"(S)",menu.nm,4
receipt_00646.json,3,640,751,752,642,538,534,571,576,0,2073852,"17,000",menu.price,4
receipt_00646.json,3,126,142,142,126,590,590,622,622,0,2073853,"1",menu.cnt,5
receipt_00646.json,3,156,266,266,156,588,588,624,624,0,2073853,"POTATO",menu.nm,5
receipt_00646.json,3,278,404,404,278,584,584,622,622,0,2073853,"SAUSAGE",menu.nm,5
receipt_00646.json,3,414,508,508,414,584,584,620,620,0,2073853,"BREAD",menu.nm,5
receipt_00646.json,3,643,753,754,644,580,577,616,619,0,2073853,"19,000",menu.price,5
receipt_00646.json,3,122,140,140,122,632,632,666,666,0,2073854,"1",menu.cnt,6
receipt_00646.json,3,153,247,247,153,629,629,665,665,0,2073854,"BLACK",menu.nm,6
receipt_00646.json,3,260,368,368,260,628,628,664,664,0,2073854,"CHEESE",menu.nm,6
receipt_00646.json,3,380,490,490,380,626,626,662,662,0,2073854,"HOTDOG",menu.nm,6
receipt_00646.json,3,641,755,756,642,623,620,659,663,0,2073854,"20,000",menu.price,6
receipt_00646.json,3,147,331,331,147,715,715,785,785,1,2073855,"TOTAL",total.total_price,7
receipt_00646.json,3,534,765,767,536,712,707,784,789,0,2073855,"83,000",total.total_price,7
receipt_00646.json,3,143,259,259,143,788,788,858,858,1,2073856,"BCA",total.creditcardprice,7
receipt_00646.json,3,286,368,368,286,786,786,858,858,1,2073856,"DB",total.creditcardprice,7
receipt_00646.json,3,537,769,770,538,784,780,860,864,0,2073856,"83,000",total.creditcardprice,7
receipt_00353.json,4,118,136,136,118,630,630,661,661,0,1679857,"1",menu.cnt,3
receipt_00353.json,4,160,224,224,158,626,626,658,658,0,1679857,"Soft",menu.nm,3
receipt_00353.json,4,230,279,278,229,624,622,653,656,0,1679857,"Ori",menu.nm,3
receipt_00353.json,4,286,306,306,286,622,622,652,652,0,1679857,"3",menu.nm,3
receipt_00353.json,4,310,362,358,311,619,625,657,653,0,1679857,"Top",menu.nm,3
receipt_00353.json,4,574,670,673,574,608,611,649,653,0,1679857,"17,272",menu.price,3
receipt_00353.json,4,178,225,225,177,663,667,704,700,0,1679858,"Top",menu.sub_nm,3
receipt_00353.json,4,234,294,297,231,662,662,692,694,0,1679858,"Oreo",menu.sub_nm,3
receipt_00353.json,4,636,656,656,636,650,650,681,679,0,1679858,"0",menu.sub_price,3
receipt_00353.json,4,178,225,226,178,703,702,744,744,0,1679859,"Top",menu.sub_nm,3
receipt_00353.json,4,228,293,294,227,701,699,733,736,0,1679859,"Oreo",menu.sub_nm,3
receipt_00353.json,4,634,655,657,635,688,688,720,721,0,1679859,"0",menu.sub_price,3
receipt_00353.json,4,182,229,230,182,743,746,780,778,0,1679860,"Top",menu.sub_nm,3
receipt_00353.json,4,235,323,327,235,740,737,765,770,0,1679860,"Banana",menu.sub_nm,3
receipt_00353.json,4,638,657,658,637,728,727,757,758,0,1679860,"0",menu.sub_price,3
receipt_00353.json,4,332,464,465,332,806,797,831,840,1,1679861,"SubTotal:",sub_total.subtotal_price,4
receipt_00353.json,4,569,665,668,569,803,805,842,842,0,1679861,"17,272",sub_total.subtotal_price,4
receipt_00353.json,4,402,465,466,403,840,840,871,872,1,1679862,"PB1:",sub_total.tax_price,4
receipt_00353.json,4,586,664,664,585,844,841,880,883,0,1679862,"1,727",sub_total.tax_price,4
receipt_00353.json,4,321,438,443,333,921,910,967,980,1,1679863,"Total:",total.total_price,5
receipt_00353.json,4,564,683,681,559,916,924,990,993,0,1679863,"18,999",total.total_price,5
receipt_00353.json,4,416,488,491,413,982,982,1013,1015,1,1679864,"cash:",total.cashprice,5
receipt_00353.json,4,597,690,691,597,990,992,1036,1037,0,1679864,"18,999",total.cashprice,5
receipt_00703.json,5,132,152,152,132,826,826,860,860,0,2033166,"2",menu.cnt,3
receipt_00703.json,5,196,278,278,196,822,822,856,856,0,2033166,"Combo",menu.nm,3
receipt_00703.json,5,292,304,304,292,822,822,852,852,0,2033166,"1",menu.nm,3
receipt_00703.json,5,654,754,753,653,831,834,870,867,0,2033166,"60,000",menu.price,3
receipt_00703.json,5,434,517,515,432,925,930,967,962,1,2033167,"TOTAL",total.total_price,9
receipt_00703.json,5,648,758,758,648,910,910,976,976,0,2033167,"60.000",total.total_price,9
receipt_00703.json,5,124,195,198,127,1009,1004,1039,1045,1,2033168,"CASH",total.cashprice,9
receipt_00703.json,5,652,752,752,652,1018,1018,1052,1052,0,2033168,"60.000",total.cashprice,9
receipt_00703.json,5,123,239,242,127,1048,1037,1074,1085,1,2033169,"CHANGED",total.changeprice,9
receipt_00703.json,5,730,750,750,730,1056,1056,1088,1088,0,2033169,"0",total.changeprice,9
receipt_00187.json,6,435,477,477,435,1911,1911,1979,1979,0,2174044,"1",menu.cnt,3
receipt_00187.json,6,540,767,769,542,1906,1901,1970,1976,0,2174044,"Double",menu.nm,3
receipt_00187.json,6,793,977,977,793,1898,1898,1962,1962,0,2174044,"Choco",menu.nm,3
receipt_00187.json,6,1001,1224,1225,1002,1888,1881,1941,1947,0,2174044,"Crispy",menu.nm,3
receipt_00187.json,6,1595,1820,1826,1602,1843,1825,1906,1924,0,2174044,"14,091",menu.price,3
receipt_00187.json,6,971,1305,1306,973,2032,2024,2093,2101,1,2174045,"SubTotal:",sub_total.subtotal_price,4
receipt_00187.json,6,1583,1811,1817,1589,2014,1998,2078,2094,0,2174045,"14,091",sub_total.subtotal_price,4
receipt_00187.json,6,1160,1314,1314,1160,2116,2116,2184,2184,1,2174046,"PB1:",sub_total.tax_price,4
receipt_00187.json,6,1634,1828,1835,1641,2096,2078,2157,2174,0,2174046,"1,409",sub_total.tax_price,4
receipt_00187.json,6,955,1256,1263,962,2300,2286,2431,2445,1,2174047,"Total:",total.total_price,5
receipt_00187.json,6,1600,1898,1898,1600,2261,2261,2419,2419,0,2174047,"15,500",total.total_price,5
receipt_00187.json,6,1005,1211,1213,1007,2475,2469,2547,2553,1,2174048,"Flash",total.emoneyprice,5
receipt_00187.json,6,1235,1398,1401,1238,2463,2457,2533,2539,1,2174048,"BCA:",total.emoneyprice,5
receipt_00187.json,6,1706,1984,1984,1706,2427,2427,2517,2517,0,2174048,"15,500",total.emoneyprice,5
receipt_00492.json,7,211,354,350,208,1219,1220,1297,1298,0,973220,"NASI",menu.nm,3
receipt_00492.json,7,381,567,563,381,1222,1219,1295,1297,0,973220,"PUTIH",menu.nm,3
receipt_00492.json,7,1122,1345,1338,1120,1218,1222,1302,1301,0,973220,"13,000",menu.price,3
receipt_00492.json,7,208,355,356,207,1399,1398,1472,1469,0,973222,"AYAM",menu.nm,4
receipt_00492.json,7,377,462,461,380,1399,1396,1468,1469,0,973222,"GR",menu.nm,4
receipt_00492.json,7,487,669,674,487,1397,1389,1467,1471,0,973222,"BUMBU",menu.nm,4
receipt_00492.json,7,1113,1338,1336,1111,1399,1399,1480,1479,0,973222,"44,000",menu.price,4
receipt_00492.json,7,207,288,283,204,1308,1308,1383,1384,0,973221,"2X",menu.cnt,4
receipt_00492.json,7,769,981,981,769,1312,1312,1389,1389,0,973221,"22,000",menu.unitprice,4
receipt_00492.json,7,212,424,422,213,1567,1566,1643,1644,0,973224,"NESTLE",menu.nm,5
receipt_00492.json,7,450,565,566,451,1566,1566,1638,1638,0,973224,"330",menu.nm,5
receipt_00492.json,7,589,667,666,589,1565,1566,1640,1640,0,973224,"ML",menu.nm,5
receipt_00492.json,7,1114,1328,1330,1118,1574,1575,1652,1653,0,973224,"16,000",menu.price,5
receipt_00492.json,7,206,289,286,207,1481,1481,1556,1556,0,973223,"2X",menu.cnt,5
receipt_00492.json,7,767,944,944,763,1482,1484,1560,1560,0,973223,"8,000",menu.unitprice,5
receipt_00492.json,7,208,768,764,204,1730,1737,1818,1818,1,973226,"SUBTOTAL",sub_total.subtotal_price,6
receipt_00492.json,7,1106,1327,1325,1104,1742,1745,1826,1824,0,973226,"73,000",sub_total.subtotal_price,6
receipt_00492.json,7,208,321,318,212,1821,1820,1896,1897,1,973227,"TAX",sub_total.tax_price,6
receipt_00492.json,7,352,462,461,355,1822,1824,1896,1894,1,973227,"10%",sub_total.tax_price,6
receipt_00492.json,7,1136,1329,1328,1135,1831,1833,1912,1911,0,973227,"7,300",sub_total.tax_price,6
receipt_00492.json,7,209,384,389,209,1909,1912,1985,1983,1,973228,"TOTAL",total.total_price,7
receipt_00492.json,7,1105,1321,1321,1107,1918,1919,2001,2001,0,973228,"80,300",total.total_price,7
receipt_00492.json,7,207,489,488,207,1999,1999,2074,2073,1,973229,"CASH",total.cashprice,7
receipt_00492.json,7,1076,1324,1326,1080,2007,2009,2090,2087,0,973229,"100,500",total.cashprice,7
receipt_00492.json,7,208,424,424,208,2078,2078,2166,2166,1,973230,"CHANGE",total.changeprice,7
receipt_00492.json,7,1098,1317,1317,1097,2096,2096,2176,2176,0,973230,"20,200",total.changeprice,7
receipt_00492.json,7,590,730,732,586,1650,1655,1726,1728,0,973225,"5.00",total.menuqty_cnt,7
receipt_00492.json,7,768,939,939,768,1650,1650,1733,1733,0,973225,"ITEMS",total.menuqty_cnt,7
receipt_00168.json,8,78,98,98,78,658,658,688,688,0,2119116,"1",menu.cnt,3
receipt_00168.json,8,128,214,213,127,657,659,690,687,0,2119116,"Choco",menu.nm,3
receipt_00168.json,8,224,326,325,223,657,660,690,687,0,2119116,"Cheese",menu.nm,3
receipt_00168.json,8,604,706,706,604,662,662,698,698,0,2119116,"13,636",menu.price,3
receipt_00168.json,8,124,278,278,124,700,700,732,732,1,2119117,"Exclusive",menu.discountprice,3
receipt_00168.json,8,288,388,388,288,700,700,732,732,1,2119117,"Member",menu.discountprice,3
receipt_00168.json,8,400,452,452,400,702,702,732,732,1,2119117,"Car",menu.discountprice,3
receipt_00168.json,8,608,708,708,608,704,704,742,742,0,2119117,"-2,045",menu.discountprice,3
receipt_00168.json,8,316,466,466,316,786,786,820,820,1,2119118,"SubTotal:",sub_total.subtotal_price,4
receipt_00168.json,8,594,698,698,594,790,790,830,830,0,2119118,"13,636",sub_total.subtotal_price,4
receipt_00168.json,8,312,464,463,311,831,834,867,865,1,2119119,"Discount:",sub_total.discount_price,4
receipt_00168.json,8,594,700,700,594,834,834,874,874,0,2119119,"-2,045",sub_total.discount_price,4
receipt_00168.json,8,396,466,466,396,878,878,914,914,1,2119120,"PB1:",sub_total.tax_price,4
receipt_00168.json,8,614,702,702,614,880,880,922,922,0,2119120,"1,159",sub_total.tax_price,4
receipt_00168.json,8,298,432,432,298,972,972,1042,1042,1,2119122,"Total:",total.total_price,5
receipt_00168.json,8,586,726,726,586,974,974,1054,1054,0,2119122,"12,750",total.total_price,5
receipt_00168.json,8,402,494,494,402,1059,1059,1093,1093,1,2119123,"cash:",total.cashprice,5
receipt_00168.json,8,630,740,740,630,1060,1060,1102,1102,0,2119123,"12,750",total.cashprice,5
receipt_00538.json,9,146,158,158,146,606,606,628,628,0,2100285,"1",menu.cnt,4
receipt_00538.json,9,177,309,309,177,601,601,627,627,0,2100285,"Mineral",menu.nm,4
receipt_00538.json,9,330,422,422,330,602,602,626,626,0,2100285,"Water",menu.nm,4
receipt_00538.json,9,682,778,777,681,600,603,630,627,0,2100285,"9.000",menu.price,4
receipt_00538.json,9,142,156,156,142,632,632,654,654,0,2100286,"1",menu.cnt,5
receipt_00538.json,9,176,252,252,176,628,628,654,654,0,2100286,"Nasi",menu.nm,5
receipt_00538.json,9,272,388,387,271,627,630,656,653,0,2100286,"Goreng",menu.nm,5
receipt_00538.json,9,404,516,516,404,628,628,654,654,0,2100286,"Buntut",menu.nm,5
receipt_00538.json,9,666,780,780,666,630,630,656,656,0,2100286,"69.500",menu.price,5
receipt_00538.json,9,140,152,152,140,658,658,682,682,0,2100287,"1",menu.cnt,6
receipt_00538.json,9,174,250,250,174,654,654,682,682,0,2100287,"NASI",menu.nm,6
receipt_00538.json,9,270,366,366,270,654,654,682,682,0,2100287,"LIWET",menu.nm,6
receipt_00538.json,9,668,782,782,668,658,658,684,684,0,2100287,"49.000",menu.price,6
receipt_00538.json,9,138,150,150,138,686,686,710,710,0,2100288,"1",menu.cnt,7
receipt_00538.json,9,172,252,251,171,683,686,713,710,0,2100288,"Ayam",menu.nm,7
receipt_00538.json,9,267,383,384,268,684,681,711,713,0,2100288,"Penyet",menu.nm,7
receipt_00538.json,9,404,516,516,404,684,684,710,710,0,2100288,"Sambal",menu.nm,7
receipt_00538.json,9,536,632,632,536,684,684,712,712,0,2100288,"Glede",menu.nm,7
receipt_00538.json,9,668,784,784,668,684,684,712,712,0,2100288,"44.000",menu.price,7
receipt_00538.json,9,136,148,148,136,714,714,738,738,0,2100289,"1",menu.cnt,8
receipt_00538.json,9,169,309,309,169,711,711,739,739,0,2100289,"Mendoan",menu.nm,8
receipt_00538.json,9,669,785,785,669,713,713,739,739,0,2100289,"31.000",menu.price,8
receipt_00538.json,9,128,150,150,128,740,740,768,768,0,2100290,"2",menu.cnt,9
receipt_00538.json,9,168,230,230,168,740,740,768,768,0,2100290,"Teh",menu.nm,9
receipt_00538.json,9,248,344,344,248,740,740,768,768,0,2100290,"Tawar",menu.nm,9
receipt_00538.json,9,364,465,463,362,738,744,771,766,0,2100290,"Panas",menu.nm,9
receipt_00538.json,9,671,787,787,671,741,741,769,769,0,2100290,"22.000",menu.price,9
receipt_00538.json,9,128,144,144,128,772,772,798,798,0,2100291,"1",menu.cnt,10
receipt_00538.json,9,166,228,228,166,770,770,798,798,0,2100291,"Teh",menu.nm,10
receipt_00538.json,9,246,364,364,246,770,770,798,798,0,2100291,"Tubruk",menu.nm,10
receipt_00538.json,9,384,464,464,384,770,770,798,798,0,2100291,"Jahe",menu.nm,10
receipt_00538.json,9,673,791,791,673,772,772,800,800,0,2100291,"24.500",menu.price,10
receipt_00538.json,9,162,324,324,162,830,830,860,860,1,2100292,"Subtotal",sub_total.subtotal_price,11
receipt_00538.json,9,656,796,796,656,830,830,860,860,0,2100292,"249.000",sub_total.subtotal_price,11
receipt_00538.json,9,180,282,282,180,862,862,890,890,1,2100293,"Servi",sub_total.service_price,11
receipt_00538.json,9,302,424,424,302,860,860,890,890,1,2100293,"Charge",sub_total.service_price,11
receipt_00538.json,9,442,484,484,442,860,860,888,888,1,2100293,"5%",sub_total.service_price,11
receipt_00538.json,9,682,798,798,682,860,860,890,890,0,2100293,"12.450",sub_total.service_price,11
receipt_00538.json,9,157,261,261,157,894,894,924,924,1,2100294,"Pajak",sub_total.tax_price,11
receipt_00538.json,9,280,362,362,280,892,892,922,922,1,2100294,"Rest",sub_total.tax_price,11
receipt_00538.json,9,386,446,446,386,892,892,922,922,1,2100294,"10%",sub_total.tax_price,11
receipt_00538.json,9,680,800,800,680,890,890,920,920,0,2100294,"26.145",sub_total.tax_price,11
receipt_00538.json,9,657,807,808,658,922,919,979,982,0,2100295,"287.595",total.total_price,12
receipt_00538.json,9,112,136,136,112,930,930,980,980,0,2100295,"8",total.menutype_cnt,12
receipt_00538.json,9,152,264,264,152,924,924,986,986,1,2100295,"Total",total.menutype_cnt,12
receipt_00611.json,10,130,238,238,130,1048,1048,1096,1096,1,1030433,"TOTAL",total.total_price,5
receipt_00611.json,10,693,827,827,693,1055,1055,1096,1096,0,1030433,"90.800",total.total_price,5
receipt_00611.json,10,137,262,262,137,1152,1152,1201,1201,1,1030434,"Go-Pay",total.emoneyprice,5
receipt_00611.json,10,280,412,412,280,1158,1158,1203,1203,1,1030434,"static",total.emoneyprice,5
receipt_00611.json,10,434,476,476,434,1160,1160,1202,1202,1,1030434,"QR",total.emoneyprice,5
receipt_00611.json,10,694,824,824,694,1160,1160,1204,1204,0,1030434,"90.800",total.emoneyprice,5
receipt_00611.json,10,128,299,299,128,999,999,1044,1044,1,1030432,"Subtotal",sub_total.subtotal_price,8
receipt_00611.json,10,697,832,832,697,1004,1004,1045,1045,0,1030432,"90.800",sub_total.subtotal_price,8
receipt_00611.json,10,118,186,186,118,837,837,883,883,0,1030430,"202",menu.cnt,9
receipt_00611.json,10,207,319,319,207,837,837,883,883,0,1030430,"Round",menu.nm,9
receipt_00611.json,10,340,453,454,340,840,840,887,888,0,1030430,"Wagyu",menu.nm,9
receipt_00611.json,10,477,581,581,477,838,838,889,889,0,1030430,"(1gr)",menu.nm,9
receipt_00611.json,10,697,831,831,697,841,841,882,882,0,1030430,"80.800",menu.price,9
receipt_00611.json,10,126,139,139,126,896,896,936,936,0,1030431,"1",menu.cnt,10
receipt_00611.json,10,165,280,280,165,897,897,944,944,0,1030431,"Wagyu",menu.nm,10
receipt_00611.json,10,297,386,386,297,890,890,937,937,0,1030431,"Rice",menu.nm,10
receipt_00611.json,10,408,474,474,408,894,894,936,936,0,1030431,"Box",menu.nm,10
receipt_00611.json,10,701,830,830,701,893,893,938,938,0,1030431,"10.000",menu.price,10
receipt_00241.json,11,268,320,320,268,588,588,612,612,1,2147158,"Total",total.total_price,79
receipt_00241.json,11,400,468,468,400,572,572,612,612,0,2147158,"49,500",total.total_price,79
receipt_00241.json,11,266,324,324,266,610,610,632,632,1,2147159,"Kupon",total.total_etc,79
receipt_00241.json,11,400,468,467,399,610,613,638,635,0,2147159,"50,000",total.total_etc,79
receipt_00241.json,11,216,262,262,216,660,660,684,684,1,2147160,"Sisa",total.changeprice,79
receipt_00241.json,11,268,324,324,268,662,662,684,684,1,2147160,"Bayar",total.changeprice,79
receipt_00241.json,11,432,470,470,432,666,666,688,688,0,2147160,"500",total.changeprice,79
receipt_00241.json,11,104,118,118,104,770,770,790,790,0,2147162,"6",total.menuqty_cnt,79
receipt_00241.json,11,124,188,188,124,768,768,792,792,1,2147162,"Items,",total.menuqty_cnt,79
receipt_00241.json,11,70,82,82,70,302,302,322,322,0,2147150,"2",menu.cnt,88
receipt_00241.json,11,114,168,168,114,300,300,322,322,0,2147150,"Salad",menu.nm,88
receipt_00241.json,11,172,238,238,172,300,300,324,324,0,2147150,"Deluxe",menu.nm,88
receipt_00241.json,11,402,471,473,404,300,296,321,325,0,2147150,"17,272",menu.price,88
receipt_00241.json,11,68,82,82,68,328,328,346,346,0,2147151,"2",menu.cnt,91
receipt_00241.json,11,112,196,196,112,326,326,348,348,0,2147151,"Perkedel",menu.nm,91
receipt_00241.json,11,404,468,468,404,324,324,350,350,0,2147151,"11,818",menu.price,91
receipt_00241.json,11,68,78,78,68,354,354,372,372,0,2147152,"1",menu.cnt,92
receipt_00241.json,11,114,190,190,114,350,350,374,374,0,2147152,"Chicken",menu.nm,92
receipt_00241.json,11,194,236,236,194,352,352,374,374,0,2147152,"HCC,",menu.nm,92
receipt_00241.json,11,246,290,290,246,352,352,374,374,0,2147152,"1PCS",menu.nm,92
receipt_00241.json,11,402,468,468,402,350,350,374,374,0,2147152,"15,000",menu.price,92
receipt_00241.json,11,70,80,80,70,378,378,396,396,0,2147153,"1",menu.cnt,93
receipt_00241.json,11,116,180,180,116,376,376,398,398,0,2147153,"CHARGE",menu.nm,93
receipt_00241.json,11,186,210,210,186,376,376,398,398,0,2147153,"TA",menu.nm,93
receipt_00241.json,11,430,466,466,430,374,374,396,396,0,2147153,"909",menu.price,93
receipt_00241.json,11,226,262,262,226,426,426,450,450,1,2147154,"Sub",sub_total.subtotal_price,94
receipt_00241.json,11,266,320,320,266,428,428,450,450,1,2147154,"Total",sub_total.subtotal_price,94
receipt_00241.json,11,400,468,468,400,424,424,448,448,0,2147154,"44,999",sub_total.subtotal_price,94
receipt_00241.json,11,208,274,274,208,518,518,540,540,1,2147157,"P.Rest",sub_total.tax_price,94
receipt_00241.json,11,278,304,304,278,518,518,540,540,1,2147157,"10",sub_total.tax_price,94
receipt_00241.json,11,310,322,322,310,522,522,540,540,1,2147157,"%",sub_total.tax_price,94
receipt_00241.json,11,410,468,468,410,520,520,544,544,0,2147157,"4,500",sub_total.tax_price,94
receipt_00241.json,11,218,322,322,218,494,494,516,516,1,2147156,"Pembulatan",sub_total.etc,94
receipt_00241.json,11,452,464,464,452,498,498,516,516,0,2147156,"1",sub_total.etc,94
receipt_00754.json,12,81,180,180,81,781,781,811,811,1,1233685,"Total",total.total_price,4
receipt_00754.json,12,326,466,468,328,788,788,814,812,0,1233685,"301,003",total.total_price,4
receipt_00754.json,12,99,136,139,103,656,654,675,677,1,1233680,"BCA",total.creditcardprice,4
receipt_00754.json,12,141,194,195,141,654,652,672,675,1,1233680,"DEBIT",total.creditcardprice,4
receipt_00754.json,12,362,433,435,363,645,642,669,671,0,1233680,"301,003",total.creditcardprice,4
receipt_00754.json,12,84,200,201,85,810,808,832,836,1,1233686,"Change",total.changeprice,4
receipt_00754.json,12,210,276,276,210,806,806,835,835,1,1233686,"Due",total.changeprice,4
receipt_00754.json,12,444,468,468,445,811,812,839,839,0,1233686,"0",total.changeprice,4
receipt_00754.json,12,59,84,84,59,342,342,375,375,0,1233667,"5",menu.cnt,8
receipt_00754.json,12,85,157,155,82,347,348,373,372,0,1233667,"Crunchy",menu.nm,8
receipt_00754.json,12,161,242,241,162,346,347,373,372,0,1233667,"Wings(5)",menu.nm,8
receipt_00754.json,12,249,334,335,249,346,346,372,373,0,1233667,"Luisiana",menu.nm,8
receipt_00754.json,12,359,429,431,360,343,341,368,371,0,1233667,"190910",menu.price,8
receipt_00754.json,12,102,130,130,102,370,370,399,399,0,1233668,"25",menu.sub_cnt,8
receipt_00754.json,12,133,224,227,133,373,373,397,397,0,1233668,"Louisiana",menu.sub_nm,8
receipt_00754.json,12,229,266,265,231,372,372,396,397,0,1233668,"Rub",menu.sub_nm,8
receipt_00754.json,12,105,124,123,105,395,395,420,420,0,1233669,"3",menu.sub_cnt,8
receipt_00754.json,12,125,162,162,125,395,395,422,422,0,1233669,"1oz",menu.sub_nm,8
receipt_00754.json,12,163,218,215,164,397,396,424,423,0,1233669,"Honey",menu.sub_nm,8
receipt_00754.json,12,220,298,298,220,397,395,420,423,0,1233669,"mustard",menu.sub_nm,8
receipt_00754.json,12,101,127,127,101,421,421,444,444,0,1233670,"2",menu.sub_cnt,8
receipt_00754.json,12,124,163,163,124,420,420,447,447,0,1233670,"1oz",menu.sub_nm,8
receipt_00754.json,12,163,221,223,162,420,420,447,447,0,1233670,"Ranch",menu.sub_nm,8
receipt_00754.json,12,69,87,89,70,443,442,469,470,0,1233671,"5",menu.cnt,9
receipt_00754.json,12,91,136,137,92,442,442,468,469,0,1233671,"Bogo",menu.nm,9
receipt_00754.json,12,140,170,172,140,444,444,467,469,0,1233671,"(5)",menu.nm,9
receipt_00754.json,12,176,258,263,177,444,441,464,469,0,1233671,"Boneless",menu.nm,9
receipt_00754.json,12,407,427,431,409,434,431,455,459,0,1233671,"0",menu.price,9
receipt_00754.json,12,110,128,129,111,467,466,489,491,0,1233672,"5",menu.sub_cnt,9
receipt_00754.json,12,131,184,187,130,469,466,488,491,0,1233672,"Asian",menu.sub_nm,9
receipt_00754.json,12,187,240,244,191,467,463,485,492,0,1233672,"Spice",menu.sub_nm,9
